"X","Y"
1871842.96115116,-3258520.30099534
1874036.77243843,-3262778.69735541
1834204.62146757,-3256428.06946071
1871306.21878953,-3264467.51073892
1872680.95616671,-3265163.24390505
1873271.68297774,-3262594.61850386
1873497.5504997,-3262469.71227661
1873297.9309809,-3262592.80573835
1851159.8812136,-3259668.90301113
1872951.31068203,-3262656.41092974
1873271.68297774,-3262594.61850386
1871308.40012963,-3264462.97441069
1872059.2311141,-3258540.29519457
1871311.53179893,-3264463.7903221
1874056.11634243,-3263129.91089998
1874043.00303979,-3262758.83843878
1886758.56151432,-3359565.46061703
1846045.31730081,-3353045.07117012
1886121.94334425,-3360443.78221326
1885918.46672058,-3353980.31605468
1886511.93754704,-3359950.91877377
1873349.71274669,-3343482.05293099
1881439.50641355,-3336556.77088869
1850818.30835108,-3359977.2101494
1878109.37744898,-3344960.94977085
1799163.19164359,-3488173.09300873
1824948.34442198,-3472464.13546014
1824951.8714715,-3472468.33427306
1527541.62033439,-3878939.24151566
1802660.66632641,-3484792.60331768
1509075.64314039,-3985522.83461137
1824945.7792182,-3472477.71049676
1810502.65024224,-3554262.94556152
1824947.94606184,-3472466.73501138
1824950.25991012,-3472472.52164204
1824950.77445953,-3472469.16388836
1824952.29972052,-3472472.50165254
1799128.5065834,-3488170.72796497
1802670.63870819,-3484783.03000781
1799074.05570897,-3489834.02381554
1799139.48539939,-3488180.70203324
1824958.19670707,-3472453.00741209
1802662.35132191,-3484725.24381685
1824947.60324904,-3472479.09859685
1799063.28893389,-3490489.26629104
1538472.75612665,-3944238.38802451
1824834.26030898,-3472421.26706847
1824946.85811004,-3472470.67004495
1824950.93290375,-3472471.29447458
1417082.47387604,-3826724.80271432
1802666.2120236,-3484797.54487193
1808801.61013713,-3497157.32405216
1802656.83945485,-3484804.43797219
1824958.51630756,-3472454.71926143
1802673.4337094,-3484804.84642612
1824949.96656317,-3472469.37265921
1527599.95920031,-3878842.2173422
1824954.19193649,-3472460.15378497
1799135.41598086,-3488180.08643533
1824949.06238327,-3472463.24775815
1824954.57733376,-3472465.8666124
1802655.31249851,-3484814.51509105
1824950.73610514,-3472454.85730367
1443426.75583905,-3868905.64244347
1802675.42166389,-3484805.147658
1824955.67494337,-3472460.60276088
1824942.46794845,-3472472.103595
1824955.44527801,-3472459.56984261
1539017.75868249,-3944281.07922554
1799669.6724808,-3492746.77715827
1508415.7711687,-3984764.75568446
1833726.69138308,-3466735.46837148
1508399.64404075,-3984768.08316602
1824954.24384726,-3472461.71375467
1802663.45418145,-3484796.57276249
1824943.51033743,-3472472.2633323
1799655.05465085,-3492418.22440076
1745275.64653227,-3347295.55222641
1802660.7512459,-3484788.84748906
1771598.09902724,-3680934.40607728
1797305.3728598,-3482033.65604185
1438645.14915325,-3820104.02907154
1824944.78510285,-3472470.90666467
1851646.62042836,-3261669.66959908
1581431.56922866,-3479693.42276783
1868167.44357243,-3257947.03776041
1852313.73609699,-3261250.19156002
1852299.352236,-3261347.53770676
1581225.74038516,-3479079.44384126
1581487.05969233,-3479941.64297666
1852303.38881382,-3261259.1293494
1852283.58384952,-3261295.07882471
1852271.38120419,-3261340.05183768
1852307.0828409,-3261560.43114512
1851947.33381934,-3261704.54348545
1852246.90279579,-3261385.91700128
1852336.75923817,-3261632.95377383
1862547.65460829,-3264605.71043879
1851998.1094221,-3260464.07197391
1581467.27686817,-3479824.34100236
1167150.76930719,-4116765.77305742
1855595.84499694,-3257541.79352854
1867783.17393454,-3258029.6966713
1852254.74429642,-3261410.8111602
1852026.04185565,-3260333.58496288
1728831.39049845,-3669005.48380864
1737649.28777683,-3318746.30742484
1853960.54201847,-3257579.40088757
919114.320394028,-4275272.248646
1866556.16159883,-3263822.59065907
1852293.45154781,-3261289.27883967
1582039.50106742,-3480185.14138544
1852265.18010352,-3261384.50259142
1540309.9558891,-3654211.28510911
1557501.38508842,-3939060.3805325
1581082.03387039,-3479295.66851292
1852303.5376392,-3261258.15554288
1852082.11496071,-3261854.58034404
1574654.12399139,-3467124.00019946
1583168.67589216,-3482089.28797371
1852272.84160691,-3261340.82866615
1852065.35210397,-3261512.19504741
1854083.45195418,-3257509.72467943
1830620.6721945,-3249601.27571906
1852277.68048637,-3261333.70649596
1859109.59955693,-3229320.22563397
431316.353773001,-3987487.3818581
1852121.14014236,-3261837.51273214
1830716.48699696,-3249629.12800566
1582020.55115364,-3480180.52130177
1852277.42197593,-3261314.73251462
1852281.56121656,-3261297.9808207
1581326.80629702,-3479803.68582162
1852178.13998777,-3261787.42704795
1867773.15584782,-3134157.14674421
1852364.40598047,-3261732.95912085
1852346.39929099,-3261731.31428313
1864350.69472532,-3255430.16930479
1852097.13015469,-3261813.80177875
1852549.72567218,-3261483.24567483
806585.621362458,-4329555.08998969
1853981.90728722,-3257572.03813221
1852292.91277625,-3261341.23862908
1852297.50529014,-3261546.89802915
1852121.39444625,-3261807.43359238
1852358.31670314,-3261727.59931151
1468877.81329626,-4032325.03643924
1852580.12995989,-3261627.18942432
1852907.17615609,-3261855.23707581
1574623.62091891,-3467067.23179658
1048435.88762294,-4422492.93780842
419635.763218369,-3945950.14711478
1749447.25270399,-3260599.9124985
1749625.89338501,-3260129.67626745
253699.807747923,-4043419.7724105
876299.308135837,-4369719.79018105
1773790.9218989,-3682523.71636938
842061.161413845,-4388815.92207973
425503.034334286,-3960678.16022312
425503.034334286,-3960678.16022312
425503.034334286,-3960678.16022312
425503.034334286,-3960678.16022312
425503.034334286,-3960678.16022312
425503.034334286,-3960678.16022312
425252.755091862,-3961485.12817915
431763.126441944,-3956035.54394734
425503.034334286,-3960678.16022312
425503.034334286,-3960678.16022312
1347919.72062415,-4070636.80072363
1886599.493067,-3359394.86103183
847353.121042507,-4390234.13873347
1344897.65307174,-2266519.13146623
254097.222012351,-4044314.7888354
1211535.14802466,-4330934.12439806
990609.028626675,-4332467.00210681
1774549.69453219,-3680665.28871291
1772776.06268291,-3679573.07881844
1684146.39565739,-3808898.88193798
1770070.93985134,-3683055.15235351
1579601.42974918,-3475911.03438675
1774335.46832455,-3682641.06511708
1528364.09405577,-3597249.33445938
1670343.60003409,-3560469.06129606
1764194.31675482,-3693362.31243331
1774596.5805887,-3683892.23977956
1803716.95354235,-3558716.5890618
1774879.77229981,-3684864.2864996
1771017.88975773,-3678987.50144402
1775194.17111576,-3681194.96207995
1774126.20931986,-3682736.74966077
1541284.64203465,-3642230.53064867
1794762.15128631,-3623791.97421809
1671719.74700718,-3813113.12867384
1773486.99371174,-3684876.76723925
1772661.01508619,-3663359.9162452
1775103.51484019,-3684444.63958081
1770801.38225429,-3681703.69509126
1775438.18816417,-3681350.63140579
1148361.36234558,-3961545.15975545
1775165.21252042,-3684846.83473372
1775086.42442878,-3684625.01895871
1775165.01410584,-3682776.7984596
1793975.86604756,-3568389.93127475
1789167.66564301,-3565701.49687461
1788227.26104654,-3573593.98352773
1771622.83770902,-3680788.63234609
1773693.96262631,-3683025.02892585
1635329.4787205,-3797210.60256058
1672534.45305087,-3562065.8420992
1539443.09165282,-3943823.68505849
1732612.61589373,-3736130.95150031
1772142.69507677,-3680766.38107967
1775475.00592085,-3683452.51517718
1770672.66836312,-3682387.3837849
1683929.51566464,-3809496.21128036
1530380.3572889,-3618118.98435228
1514662.90400546,-3410834.71062218
1775170.07679738,-3683802.72978225
1774929.2247023,-3684549.06027337
1774797.21416942,-3684857.42493603
1631230.58827629,-3474523.25330737
1766641.8687938,-3692796.8807538
1775404.58301457,-3683887.64539333
1775455.29776105,-3683419.86205974
1853301.90616716,-3401347.20897279
1775338.69829639,-3681254.32824383
1773798.49591312,-3680392.53228254
1775198.15937872,-3681218.89591136
1857187.40823436,-3403327.66976494
1675982.39867572,-3809268.00248099
1773711.19698245,-3681788.88373931
1773311.60526812,-3677618.96963268
1773420.34059166,-3681445.85537907
1772967.6435338,-3681564.20614852
1772662.15372329,-3684308.3630507
1677214.89812129,-3810409.87751157
1870331.34189828,-3351124.07266566
1775352.62347075,-3682894.14179082
1681694.34666334,-3811330.34997087
1772078.40139315,-3682667.77250378
1881122.64256756,-3386287.63682778
1773054.54934756,-3681214.45500568
1649419.93079255,-3793683.56660041
1885783.59852745,-3392942.61222432
1763445.22367447,-3701778.1344541
1770894.7421061,-3678796.69106533
1865898.33033701,-3387735.76185961
1775033.64137021,-3682736.31260148
1641253.85529755,-3800594.10787047
1775189.2990815,-3681699.12480845
1571047.87826652,-3926444.42146197
1675284.27067845,-3807446.70706515
1676301.33733234,-3810610.38576997
1676297.43129505,-3809541.30293501
1775164.8208656,-3684852.55225029
1773803.30927211,-3681193.86439225
1774401.40050219,-3685722.90585005
1584576.14900161,-3347057.80674674
1774234.21109367,-3682821.44963481
1757552.46128318,-3680152.23736021
1415387.31593573,-3869575.22610886
1774882.69735159,-3680459.85114336
1773025.40300484,-3681302.46228161
1675221.33823112,-3807445.60557259
1770079.69971233,-3683083.47177366
1528364.09405577,-3597249.33445938
1774713.42466419,-3680519.60205175
1773803.30927211,-3681193.86439225
1808224.30314686,-3556839.71801219
1775252.7709089,-3683418.45398731
1773072.89274733,-3681365.53562825
1772832.70868878,-3679553.77861044
1672534.45305087,-3562065.8420992
1681694.34666334,-3811330.34997087
1528364.09405577,-3597249.33445938
1763445.22367447,-3701778.1344541
1165496.89509361,-3964491.45728509
1772494.85104267,-3684593.06632814
1773999.00555716,-3682762.34015992
1773652.44965348,-3684571.13079651
1675284.27067845,-3807446.70706515
1772589.53066617,-3684604.74794319
1775239.71013812,-3683974.49428198
1514662.90400546,-3410834.71062218
1681633.20986893,-3809807.74048808
1681655.01870292,-3809792.89092395
1772873.96173153,-3679511.59610583
1641470.06427598,-3802042.35223562
1773993.47804426,-3683367.72493799
1775084.5122444,-3681689.22489312
1681694.34666334,-3811330.34997087
1775347.6970273,-3682358.04308486
1772767.23358314,-3685130.92924148
1772662.15372329,-3684308.3630507
1775219.55159886,-3681688.05135601
1684718.1145232,-3811162.02178317
1795275.98891335,-3622509.54881973
1672534.45305087,-3562065.8420992
1772141.65105663,-3680716.67916531
1765957.32987548,-3643797.98026673
1772377.90356536,-3681477.07519341
1631230.58827629,-3474523.25330737
1165496.89509361,-3964491.45728509
1763445.22367447,-3701778.1344541
1774142.90535445,-3681607.39034381
1794762.15128631,-3623791.97421809
1766369.40210762,-3690749.95907119
1538651.10298675,-3657207.52013386
1774137.47218401,-3682007.48632942
1513814.88797164,-3402405.26218315
1513814.88797164,-3402405.26218315
1772592.91688441,-3684577.37705213
1773098.4501288,-3686503.16124484
1773392.94611529,-3681098.77718529
1774484.8445119,-3683223.95500839
1675930.21371131,-3808088.41466417
420392.076409362,-3946197.03450894
1540098.88459414,-3629258.43614101
1543760.17165856,-3628578.18860212
1506705.69850334,-3609726.02635727
1538407.65380731,-3625311.67413104
1539473.46864425,-3629036.95722308
1531177.64941571,-3620556.69614122
1506221.25813248,-3609643.00202157
1506456.21844424,-3609570.1367792
1538848.42290459,-3623877.75884088
1508023.45258117,-3609799.5806988
1507720.45179872,-3609533.87393944
1507384.8459192,-3608697.32711185
1538645.58954233,-3628363.75978822
1507051.30594348,-3609592.07325534
1509699.85206968,-3611078.12877748
1509152.05679703,-3611214.85849521
1507347.33526871,-3608700.27176358
1540439.95857113,-3629334.14675078
1507795.90928185,-3609598.87868474
1511232.11149775,-3611816.02013166
1507925.52221865,-3610199.8751565
1540227.72225601,-3622138.23579711
1507452.99528781,-3609622.47614573
1509994.11102295,-3610506.00514381
1539473.46864425,-3629036.95722308
1529753.41231676,-3619624.00799385
1506509.51074406,-3609570.31605725
1506356.09778738,-3609749.90567613
1512924.59172793,-3611691.4323892
1533241.47731707,-3615973.84146473
1506577.00692298,-3609995.10785272
1533012.41804692,-3615736.95551028
1539473.46864425,-3629036.95722308
1510006.01514887,-3610583.9040618
1540599.00726002,-3629426.9796308
1509928.16707046,-3610619.29803318
1538407.65380731,-3625311.67413104
1508349.64641093,-3609616.69079198
1537465.79357048,-3635226.17659147
1540394.76774537,-3629381.38057268
1508385.60057321,-3609603.58883133
1509205.69786503,-3611249.40739691
1537401.47675951,-3635245.44596681
1509807.60183197,-3611084.20169965
1537465.79357048,-3635226.17659147
1509305.21051461,-3611141.52195711
420394.662644888,-3952611.69231047
416634.753761725,-3944446.64567365
885388.333962098,-4273702.60772399
1853040.2673487,-3412271.37427052
1858134.33550062,-3404693.13804695
1876622.40080899,-3392016.03519339
1851300.12286264,-3415320.65566653
1874956.52424163,-3376833.15207933
1854699.112473,-3403434.53506366
1854133.86832564,-3405982.19242497
1863507.94862312,-3408722.99789493
1845415.97121811,-3402722.64273525
1853820.04825818,-3414735.64191242
1827538.52470284,-3365719.02119157
1835750.62521277,-3360990.07223908
1860261.42329669,-3424952.18401181
1852176.24006549,-3413000.91731764
1847681.10053197,-3407124.0855796
1860919.12542922,-3402657.63104213
1857650.53702668,-3402585.65079265
1884708.92449147,-3395614.27397329
1867439.98858601,-3381161.85723859
1846030.37130109,-3408702.57372832
1852318.58789641,-3403591.70246
1856337.87927917,-3411366.52610982
1855789.99329204,-3403343.05131992
1879931.96683966,-3376039.17250017
1853990.36679737,-3402414.26078762
1875995.34541583,-3344732.66667468
1854787.16879195,-3406083.47088946
1867690.52306984,-3384733.47413927
1853481.79418051,-3385525.76237262
1867399.48459007,-3374502.63168648
1856746.98997608,-3389552.71594916
1850775.38614757,-3421324.40598574
1857575.15102445,-3388613.00567494
1843041.19679701,-3407066.74217774
1006756.73649359,-4302186.38998193
1857716.77785366,-3402210.12051126
1168623.30902275,-4117089.48448837
1809035.68950625,-3567437.75377958
1875455.20039394,-3388184.7615033
1855188.22725259,-3388213.17245416
1832800.16733551,-3375153.08002064
1770678.2018149,-3682353.34034843
1876570.94303707,-3391713.46156345
1847065.66714776,-3413979.83165545
1879383.31685268,-3387234.19191863
1877071.05367428,-3391355.34260709
1867943.36455633,-3387891.28161024
1879383.31685268,-3387234.19191863
1876917.4249046,-3391454.4432858
1848915.33279822,-3413678.05804345
1873174.74751428,-3391278.60798556
1886505.84605727,-3360006.59911596
1886852.42892138,-3391993.75526025
1881939.06136246,-3387253.05605458
1836526.79206876,-3364654.41223226
1852253.09669848,-3407572.55886894
1871690.98093533,-3386635.33880531
1855473.03193989,-3381892.77947973
1860898.4838113,-3409896.95387667
1855081.66054947,-3406239.03106099
1886121.94334425,-3360443.78221326
1876865.55496712,-3392065.51434585
1850818.30835108,-3359977.2101494
1873349.71274669,-3343482.05293099
1560830.27922707,-3656897.2058172
1836526.79206876,-3364654.41223226
1858016.87809037,-3383720.02051667
1038361.24389316,-4073638.3857845
1855859.82010628,-3410384.53815631
1873111.97301587,-3391148.64893657
1853425.14899801,-3410324.65937629
1857456.58160778,-3384350.45842834
1846246.44514753,-3402604.49017602
1877514.35265195,-3385703.3721273
1854752.97105831,-3403518.45960621
1876724.37421016,-3391684.27050976
1814170.29135037,-3399993.65808899
1876104.31907368,-3392447.39686903
1852161.24413132,-3403116.64690167
1856235.38405302,-3394140.03124138
1855742.1779637,-3403188.0186875
1873137.37815448,-3376523.8973933
1853469.81688616,-3403509.46004463
1872128.40727912,-3380102.68188426
1876934.61815498,-3391354.6015648
1544888.16885969,-3937725.93978899
1148361.36234558,-3961545.15975545
1863990.49961692,-3394055.9432326
1881439.50641355,-3336556.77088869
1846045.31730081,-3353045.07117012
1877803.70294577,-3382294.72660633
1873174.74751428,-3391278.60798556
1854992.75630936,-3401389.35608696
1808194.88695303,-3364343.70338037
1617365.9358952,-3840018.54927717
1876400.14344015,-3385748.94284038
1876724.93025658,-3391677.59590152
1859253.19559763,-3391058.45624625
1854077.3894488,-3403328.19714208
1873111.97301587,-3391148.64893657
1881742.16107171,-3387250.87314559
1875296.65640846,-3387793.74926259
1840992.33018786,-3405132.70690653
1886758.56151432,-3359565.46061703
1877359.60097674,-3394145.23618253
1878581.44729968,-3383066.44104965
1876918.34325586,-3391475.4262269
1886493.9803825,-3391218.53679921
1854441.46187439,-3402535.50924263
1881626.75982306,-3387426.09003005
1877359.60097674,-3394145.23618253
1855093.54543461,-3406270.0207395
1876724.54018755,-3391686.95680925
1878109.37744898,-3344960.94977085
1877059.82216335,-3391269.11905632
1847065.66714776,-3413979.83165545
1854611.8882827,-3387064.98235789
1876600.11487549,-3391705.05840072
1545940.91002496,-3936942.85284522
1038361.24389316,-4073638.3857845
1886367.5200824,-3391604.71759311
1881939.06136246,-3387253.05605458
1007094.66061713,-4301967.67295368
847357.509075448,-4390225.1511612
1156265.8809843,-4141447.94342691
941419.543291017,-4242415.38079571
978180.061395771,-4359095.72913023
914296.603172225,-4273307.99574823
908787.038528417,-4287120.46543054
880780.015590879,-4256714.26287212
1035809.240539,-4089035.7689138
874517.746149786,-4369110.69799526
919093.418764116,-4275349.55927267
906882.214313671,-4294110.49731205
978207.103729381,-4359289.04657109
1142522.03926094,-4141426.80224968
1212230.00868163,-4330856.75623126
880816.386519109,-4257169.53951179
877406.232707844,-4264822.5717122
1021346.49624811,-4082676.41946827
1068119.3861324,-4394856.73850269
1463747.72329837,-4014213.03585984
1558083.49828539,-3660211.31584503
1463747.72329837,-4014213.03585984
1456048.4067286,-4043516.30212206
1567497.11150641,-3653859.91021336
1558083.49828539,-3660211.31584503
1511455.69343248,-3899238.49077343
1462243.27718276,-4030725.03770922
1545731.60926781,-3659452.65434824
1558083.49828539,-3660211.31584503
1486835.63987599,-3896374.94192645
1511455.69343248,-3899238.49077343
1456048.4067286,-4043516.30212206
978001.149533587,-4358620.42153078
430496.327430816,-3948172.5812025
1533813.74213651,-3883616.44120886
1475723.51250193,-3898934.7244695
1474691.15998429,-3897893.43921543
906888.390037919,-4294111.00245561
914299.406606897,-4273317.18212633
908786.309507788,-4287129.36516096
1752921.76763093,-3242435.36048118
1753479.51637578,-3242260.4475385
1752865.54010708,-3242455.99482555
1852006.83975537,-3101683.38518236
1752807.44746848,-3242414.42903743
1752761.05167057,-3242517.21501082
1753573.39646696,-3242279.53833818
1775101.70919586,-3243964.23255007
1752776.87785526,-3242414.43862632
1849728.14345745,-3099314.0903934
1752786.66234965,-3242524.23075693
1752609.62538518,-3242316.19394609
1752795.54342481,-3242414.92198342
1851710.27631172,-3101911.72479976
1770884.6323885,-3244769.6306779
1835067.29981488,-3123205.73298831
1869811.80891155,-3134686.22099014
1752767.96526851,-3242360.06800074
1752783.45172621,-3242525.97898446
1773414.21928825,-3248914.09787029
1749620.40118947,-3260142.48675734
1868730.86881365,-3135677.95230834
1752816.99731122,-3242389.26611304
1774997.16921092,-3244242.63969602
1752795.66851826,-3242523.31937743
1752849.92114396,-3242413.92662122
1775014.3504477,-3244109.64300293
1755785.10872968,-3260224.30278576
1752788.21096181,-3242431.55780284
1752917.87659339,-3242428.16312101
1753436.93951166,-3242275.30991015
1752715.85640945,-3242481.93557404
1753569.42470129,-3242252.4225045
1753569.47869939,-3242265.70134829
1752601.27030283,-3242435.53171159
1753436.80416865,-3242242.11280175
1835068.03185899,-3123206.83856385
1752779.06401073,-3242515.39222053
1753473.5642234,-3242260.69368032
1752794.13559611,-3242424.6719034
1752605.88859432,-3242424.03349375
1752775.7749565,-3242381.10204698
1752781.96178459,-3242515.8106412
1848524.97652271,-3230354.1225091
1752717.85109258,-3242536.41320947
1752904.22443588,-3242433.93309031
1753416.23940863,-3242288.90867777
1867772.66079114,-3134244.08976427
1752877.02192747,-3242431.11090859
1774978.21285968,-3243931.79127337
1753465.05425406,-3242264.99403121
1752590.96829384,-3242356.63072569
1752911.76813221,-3242429.49286132
1752658.80078954,-3242535.62851756
1752623.51417879,-3242445.37871686
1774705.22441461,-3244493.31098796
1752795.20319346,-3242410.44921096
1752786.96740146,-3242481.1442529
1752740.01253648,-3242526.34216341
1752819.8362811,-3242492.52583742
1752794.57353045,-3242530.90264905
1752603.77284204,-3242418.19848046
1752616.90907724,-3242443.31916452
1752594.05854471,-3242403.52504741
1752805.09324251,-3242389.75904962
1752810.7557336,-3242514.43878846
1752730.22427352,-3242532.67021099
1752874.90629578,-3242425.27584817
1753513.06552146,-3242280.77658056
1752801.36235219,-3242538.51839553
1753333.95688486,-3242312.41314629
1752668.50347621,-3242236.22202769
1851662.96655405,-3100170.80152739
1756822.63419305,-3261751.66850781
1752818.51464036,-3242406.07388105
1752914.82236259,-3242428.82799078
1753242.18591748,-3242258.23947426
1775011.45305432,-3244109.21927499
1752922.08050433,-3242433.19383558
1753479.98582526,-3242257.19759222
1753438.11014394,-3242246.72511727
1752820.20796961,-3242387.51789458
1752790.71757782,-3242571.26460707
1814535.76471557,-3108173.89586084
1752792.43052808,-3242518.42818079
1752782.95507954,-3242522.58953668
1849922.00165645,-3092811.17451995
1753386.24706086,-3242312.22447002
1753270.66771537,-3242259.03535065
1752796.16912644,-3242410.58868572
1752607.04892137,-3242354.52876377
1752708.01604481,-3242570.3822879
1752788.22661016,-3242513.39751082
1752942.18131779,-3242430.56693467
1752709.74800785,-3242483.26541613
1752908.21727705,-3242426.76827997
1853746.64770657,-3261045.50596835
1752761.36451802,-3242515.04836092
1753521.20848411,-3242265.36404934
1753492.3595876,-3242253.45537202
1753327.32465118,-3242303.71378585
1752784.86339109,-3242400.10892323
1753430.23204238,-3242287.61207503
1753118.78212263,-3242102.17777029
1752606.15490779,-3242449.50785131
1752793.53727295,-3242435.64462264
1753271.61295746,-3242293.45528885
1855009.72922645,-3257352.99807542
1774981.35493156,-3244105.92382904
1752780.63993528,-3242429.35868731
1752803.05970556,-3242403.84226559
1752621.60343088,-3242294.69922959
1752756.53489456,-3242514.35100171
1752870.38950069,-3242422.41179686
1752615.43138843,-3242241.83042902
1854665.3668198,-3120908.82356897
1753270.06901059,-3242270.00804469
1752805.20275057,-3242416.31673479
1752871.87940599,-3242432.58015027
1752899.34013233,-3242419.95683117
1774939.97524204,-3244115.69108418
1752628.35217638,-3242486.99587748
1347919.72062415,-4070636.80072363
1814577.53303126,-3107860.3306268
1143076.86224157,-3969315.90744909
1777315.31889116,-3597954.49185444
1777337.71586887,-3597816.17457584
1014668.68599304,-4263490.50134463
1081000.12710128,-4316080.46335714
1014671.72621905,-4263457.1890294
1014539.56817463,-4263243.59080818
1140099.63951718,-4128948.3523603
1878109.37744898,-3344960.94977085
1886505.84605727,-3360006.59911596
1875995.34541583,-3344732.66667468
1850818.30835108,-3359977.2101494
1845990.54347335,-3353148.54847512
172490.212811259,-3894135.39536552
147448.444587629,-3895522.08240307
427246.24455915,-3933073.53044608
1051179.49511013,-4197993.5574045
866571.81186573,-4359818.83291083
425855.802027226,-3957034.70027516
1847499.4862787,-3134330.45769818
432517.742816969,-3960794.57629257
1850518.29621625,-3231579.87578486
428689.74008259,-3928309.99595493
434274.451182838,-3950101.07752283
424350.881187524,-3931040.88688573
433715.250344201,-3930133.44703358
414312.153604452,-3950529.64854452
1853301.63179141,-3401347.72064925
864459.993604741,-4381685.88084226
864459.993604741,-4381685.88084226
864642.05458548,-4381555.61695229
864436.110594618,-4381712.98605656
864852.718519132,-4381768.42562796
1858441.48215439,-3383999.99206304
658085.678687065,-4330337.86359035
1394416.35675523,-4308958.08750895
1874068.05462692,-3263026.53725332
1871944.44892689,-3264322.98595337
1871680.3254109,-3265237.78239437
1870887.22751792,-3263442.79536659
1872891.67541488,-3262659.59912468
1870664.60371544,-3264639.23214928
1874193.75684332,-3262359.27931787
1873243.44218539,-3262593.3543811
1874272.63475314,-3262301.92211976
1874145.20610014,-3262389.09639679
1874124.87367445,-3262543.56008965
1874150.19710689,-3262404.70974315
1874119.29730742,-3262564.29545968
1874158.71288481,-3262504.15789322
1874074.95164368,-3262973.00029423
1871854.06589166,-3258520.02208902
1871777.51455665,-3262869.56657683
1862962.2709985,-3257854.16247609
1872084.51083655,-3258585.73137443
1874074.87069796,-3263013.74662087
1882463.51452404,-3341713.36124589
1884226.76748619,-3356265.87034367
1860503.20439782,-3347207.56749197
1886605.96432722,-3359389.22652791
1884809.67659662,-3360431.58117177
1886131.59320688,-3353352.19824526
1886189.29034659,-3360433.06918707
1824959.37671279,-3472451.63622452
1824953.61430095,-3472456.9612373
1496271.18300495,-3953652.7069697
1824831.30923123,-3472433.5635408
1801490.2761222,-3496544.57028996
1502899.0202706,-3981657.40266457
1799167.18419941,-3488162.05841971
1824834.5681515,-3472422.42281977
1824940.32854856,-3472472.7734741
1802671.17150179,-3484808.27233475
1824947.58513059,-3472472.88776078
1798595.52334213,-3489950.51598415
1824950.66369433,-3472464.82344464
1824953.87173957,-3472462.87617222
1824835.07034058,-3472422.94320315
1799443.6068916,-3492539.07959152
1824947.12037692,-3472475.92057075
1798205.4165177,-3490325.91818229
1824830.68018285,-3472424.37679404
1824956.33405167,-3472456.93458552
1802666.22699309,-3484865.82708123
1824951.82590736,-3472472.42904432
1824952.82934977,-3472462.71643401
1825006.45053349,-3472472.92903717
1799169.92180794,-3488143.96169175
1803433.08993196,-3484083.87966929
1775469.62196455,-3682859.90674108
1824960.02828169,-3472451.18178171
1733711.46940304,-3733803.57317929
1824948.8481256,-3472470.97499878
1799165.24584223,-3488147.35553809
1802653.83737924,-3484810.1903418
1824017.80221502,-3472446.73210471
1824957.22765316,-3472453.63491917
1824952.45816425,-3472474.63223881
1824951.90135924,-3472475.10120376
1799146.01372034,-3488165.06307905
1824940.68041435,-3472463.51530659
1824946.97760371,-3472462.92828268
1843493.93211178,-3460463.16987393
1311458.05806547,-4234059.64577568
1824947.94606184,-3472466.73501138
1557487.49731831,-3631666.79774933
1802659.13936855,-3484802.68043524
1495120.3767718,-3954569.74065856
1824839.62220268,-3472416.65663966
1799173.19636186,-3488094.79918389
1831278.15833599,-3468192.18583919
1824952.82181027,-3472465.93016645
1760346.75667523,-3542054.90761531
1824949.69464162,-3472465.4509524
1824950.97906318,-3472462.76546667
1799398.85955647,-3489362.74845998
1824946.99843505,-3472466.5897953
1799615.26481018,-3488975.94583018
1852262.97302418,-3261381.50782025
1852302.67257626,-3261603.49470325
1852454.46774699,-3260601.24247502
1851822.69214184,-3261761.34664649
1610691.75012019,-3469488.44782235
1852289.84481173,-3261378.74944375
1852277.04164784,-3261317.2211322
1852119.92143587,-3261763.47095364
1851647.50463871,-3261650.31669301
1852278.73355762,-3261316.48315067
1852121.46519716,-3261840.55206215
1852169.95306663,-3261806.77129453
1851894.65904912,-3261518.99838958
1852161.36178837,-3261803.57596489
1852892.55586197,-3261855.32715776
1852255.92261199,-3261448.30655367
1852506.6236601,-3260414.33273422
1834167.68750737,-3256409.30882898
1618557.19883951,-3474661.50986147
1852892.93385856,-3261849.62704036
1851871.35448935,-3260940.31974781
1852273.18499935,-3261474.19759992
1886336.08894938,-3360332.63463013
839111.91470779,-4397616.65445506
1852265.59165252,-3261447.68041642
1852269.95725703,-3261315.14189664
1580756.71468478,-3478168.88824919
1852622.80417444,-3261878.09049034
1886931.82151804,-3353599.62313158
1852128.06730127,-3261834.80659691
1852258.066635,-3261439.44379858
1851937.88678604,-3261520.28865911
1852289.26566756,-3261297.94026561
1851829.7460136,-3261751.35169271
1852285.30276606,-3261314.82963592
1852249.56672098,-3261410.46280285
1852276.42374792,-3261341.92975418
1823534.60076394,-3269547.92757864
1852862.32343767,-3261854.2484498
1852257.84334436,-3261442.84224011
1852295.00242502,-3261306.90014204
1851821.97023173,-3261757.02869621
1581177.77950851,-3479203.22560073
1852250.8680358,-3261272.14108645
1852278.10785844,-3261323.80629724
1852578.61787394,-3261363.31397714
1867315.09358455,-3261127.50408179
1852260.26635377,-3261409.5512468
1852624.97705101,-3261358.33078945
1852174.72946657,-3261764.53878036
1770672.99796359,-3396603.61065344
1852809.50127412,-3261862.782335
1852234.24210881,-3261228.52022929
1770784.25889628,-3396604.43829141
1854199.60095691,-3257919.35673613
1584425.99561651,-3443626.68273139
1581157.32347247,-3479428.30432954
